created_at,text,username
2021-12-02 11:27:08+00:00,Thank you #SpotifyWrapped #spotifywrapped2021 \n\nBener\xc2\xb2 kecintaan semua \xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f https://t.co/hZBACPRNkJ',𝑀𝒶𝓎 🌻
2021-12-02 11:26:48+00:00,"Untuk podcast terfavorit saya di 2021, Cahaya Rasa: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/XiQw13Gmf5'",Kopi Cinta ♥️♥️
2021-12-02 11:26:47+00:00,"Untuk podcast terfavorit saya di 2021, PODKESMAS: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/yUzmW109Kx'",#KALEMHIRUP
2021-12-02 11:26:18+00:00,"Terima kasih, @NCTsmtown_DREAM, karena telah menghabiskan 1.269 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/aUT3NTfuqL'",all rounder
2021-12-02 11:25:38+00:00,"Terima kasih, Dere, karena telah menghabiskan 172 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/sqgFfEXtvD'",ZieGoesman
2021-12-02 11:25:24+00:00,Bts and rapline forever \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n5 artis teratas 2021 versi saya. Kalau versimu? #SpotifyWrapped \nhttps://t.co/9LjO9f1Fmi',abcdefgh_klm_opqrst_vwxyz 🧕
2021-12-02 11:25:14+00:00,"Untuk podcast terfavorit saya di 2021, Jalan Damai: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/boqwi2rvVO'",H🅰️N🅰️👍🏼
2021-12-02 11:25:12+00:00,Thank you sist nining sudah menemani hari hari ku #SpotifyWrapped https://t.co/HwEb5louGj',vez
2021-12-02 11:25:10+00:00,"Terima kasih, @the1975, karena telah menghabiskan 2.511 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. \nBUKAN POSER!!!!\n#SpotifyWrapped https://t.co/43WFG1iyHX'",user1975
2021-12-02 11:23:59+00:00,5 artis teratas 2021 versi saya. Kalau versimu? #SpotifyWrapped https://t.co/txIqP1pDFu',cloudy
2021-12-02 11:23:59+00:00,Dan kalo direkap gini\n\nOtsukare #SpotifyWrapped https://t.co/hBEEUBKS8X',ade
2021-12-02 11:23:59+00:00,Hanya ada di Cerita Dongeng Halaman 12 \xf0\x9f\xa4\xa4\n\n#SpotifyWrapped #JUNGKOOK #ShopeeFashionWeek2021 #PTD_ON_STAGE_LA #ActorDoyoungonAAA https://t.co/WQqdh9QX4k',Akbar Channel
2021-12-02 11:23:42+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped https://t.co/enTYi1Ajki',cloudy
2021-12-02 11:23:39+00:00,Sangat menggambarkan tahun 2021 saya \n\n#SpotifyWrapped https://t.co/W59NFGAira',ade
2021-12-02 11:23:11+00:00,Tahun ini saya menemukan berbagai musik baru. Apa saja genre teratasmu di 2021? #SpotifyWrapped https://t.co/0B1vYharGg',cloudy
2021-12-02 11:22:56+00:00,thanks buat 2021 sudah menemani #SpotifyWrapped https://t.co/WdxL0VxRUs',anak yatim lama
2021-12-02 11:22:51+00:00,Aura audio 2021 saya. Visualisasikan pengalamanmu mendengarkan di tahun ini dengan #SpotifyWrapped https://t.co/4964H5Chlu',cloudy
2021-12-02 11:22:50+00:00,"- Biasanya guna platform YT/YT Music\n- Musim raya tahun ni memang kuat pasang Anugerah Aidilfitri\n- Pengguna organik bukan premium\n- Kadang-kadang redha je Spotify mainkan lagu rawak, yang lama tak dengar \xf0\x9f\x98\x82\n\n#AnugerahAidilfitriStreamingEvent\n#SitiNurhaliza\n#SpotifyWrapped https://t.co/FpdOnUn2X",Namyr 🇲🇾
2021-12-02 11:22:47+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 10.872 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/pidZlW0jrp'",abcdefgh_klm_opqrst_vwxyz 🧕
2021-12-02 11:22:14+00:00,"Terima kasih, Mahalini @Mahalinidisini, karena telah menghabiskan 994 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/V0fZJZVn5G'",ai💞
2021-12-02 11:22:07+00:00,Mau share juga walaupun cuma 3000 detik \xf0\x9f\x98\x8d #SpotifyWrapped https://t.co/3nCjmrSHOR',✨
2021-12-02 11:21:59+00:00,Lagu teratas saya di 2021. Kalau kamu? #SpotifyWrapped https://t.co/7cnqx3j0si',cloudy
2021-12-02 11:21:51+00:00,"@WayV_official Terima kasih, WayV, karena telah menghabiskan 621 menit bersama saya tahun ini di @Spotify Kamu artis #1 saya. #SpotifyWrapped https://t.co/EhwbqCuwW2'",H🅰️N🅰️👍🏼
2021-12-02 11:21:41+00:00,"Tahun ini, saya mendengarkan selama 152.641 menit. Kalau kamu berapa lama? Cari tahu dengan #SpotifyWrapped https://t.co/JbrTKU8im5'",cloudy
2021-12-02 11:21:29+00:00,Rekomendasi heels super cantik banget bener\xc2\xb2 bagus banget \xf0\x9f\x91\x8f\xf0\x9f\x98\x8d\n\nLink https://t.co/YJ7R46BjAJ\n\n#ShopeeFashionWeek2021 #AsiaArtistAwards2021 #SpotifyWrapped #PTD_ON_STAGE_LA #ActorDoyoungonAAA #Shopee #Top100Kenyans2021 https://t.co/4FJyDI2X2P',Nara's riview
2021-12-02 11:21:19+00:00,"Kalau 2021 adalah sebuah film, inilah soundtrack saya. Kalau kamu? #SpotifyWrapped https://t.co/ova6qJ0woi'",cloudy
2021-12-02 11:20:22+00:00,Blakpink cmn 23 lagu #SpotifyWrapped \nhttps://t.co/vxJzqpQr4o',IVEarya
2021-12-02 11:20:21+00:00,"@hardrockfm Katanya @Spotify di #SpotifyWrapped \npaling  sering itu mbak @AvrilLavigne lagunya yang ""My Happy Ending""'",Anggoro_Darmawan🇮🇩
2021-12-02 11:19:48+00:00,aku si pecinta lagu meloww #SpotifyWrapped https://t.co/8tnRSAlL1A',newme
2021-12-02 11:19:43+00:00,"Terima kasih, IZ*ONE, karena telah menghabiskan 2.559 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/fJfxKprrCL'",IVEarya
2021-12-02 11:19:42+00:00,Hasil untuk pasaran Singapore hari ini adalah :       \n\nResult : 4374\nShio : Tikus\n\nSelamat untuk pemenang...!!!\n#Mataramtogel #togelsgp #Hawkeye #SpotifyWrapped',Mataramtogel
2021-12-02 11:19:35+00:00,Podcast teratas saya di 2021. Kalau kamu? #SpotifyWrapped \n\n@hifdzikhoir @Rigensih @anantarispo \xe2\x99\xa5\xef\xb8\x8f\nhttps://t.co/7NBtz6gUC4',Azzuz
2021-12-02 11:19:27+00:00,\xf0\x9f\x98\xa2 sdh wassalam grupnya #SpotifyWrapped \nhttps://t.co/zy8zcCMLwJ',IVEarya
2021-12-02 11:19:06+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 360 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/gehhqbezdU'",tata🌸
2021-12-02 11:18:50+00:00,"Terima kasih, @weareoneexo, karena telah menghabiskan 2,874 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/soneOwtYDn\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99'",Sila
2021-12-02 11:18:48+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Raditya Dika: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/oRfQKRDOBK'",Keroneka ||
2021-12-02 11:18:35+00:00,"Unch\nTerima kasih, @day6official, karena telah menghabiskan 1.956 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/DfGyJHvSiv'",erreerreee
2021-12-02 11:18:31+00:00,Aku Lucu ya....\n\n#SpotifyWrapped \n#WorldTourFinals2021 \n#kucing https://t.co/tSiNNLsoqg',Our Name is Krixi and CimCim 🇲🇨
2021-12-02 11:18:25+00:00,"Terima kasih, Life Cycles, karena telah menghabiskan 121 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/aKLOtzNB8I'",Chrisma disemberia
2021-12-02 11:18:10+00:00,"@listentofeast @aktifeast_\nTerima kasih, .Feast, karena telah menghabiskan 2.000 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/cQfU8mEi5s\nNnn'",NyekSparaw
2021-12-02 11:18:05+00:00,"Terima kasih, @jypetwice, karena telah menghabiskan 1.332 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/nbS5hvfAJw'",J.
2021-12-02 11:18:01+00:00,ambyar people tenan iki\n#SpotifyWrapped https://t.co/6DPJfozBiH',$
2021-12-02 11:17:53+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped https://t.co/b3m3pK2oM3 @GYNWTN_OFFICIAL',Juju
2021-12-02 11:17:43+00:00,"Terima kasih, @bmthofficial, karena telah menghabiskan 828 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/zZzglRPea6'",Atlet Overthinking
2021-12-02 11:17:35+00:00,"Terima kasih, @ygofficialblink, karena telah menghabiskan 271 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/7rjy5Bz4Lv'",Samysam💙
2021-12-02 11:17:18+00:00,Kok punya gua ga bisa ya? :(\n\n#SpotifyWrapped https://t.co/5NnYvqUvYl',Dindin
2021-12-02 11:17:10+00:00,"walaupun sekarang jarang dengerin podcast apapun, tetep @Box2BoxBola jadi podcast utama di spotify gua #SpotifyWrapped https://t.co/jMO4dKADxc'",Putra atau pepe
2021-12-02 11:17:09+00:00,"Terima kasih, Ernesto., karena telah menghabiskan 743 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/B2ZwsDIszi'",Githa adnyani
2021-12-02 11:17:02+00:00,"Terima kasih, Arash Buana, karena telah menghabiskan 1,253 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/K78R1etKZo'",Tam
2021-12-02 11:17:01+00:00,"Terima kasih, IU, karena telah menghabiskan 1.050 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/fx9jsRk0hv!!! \xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97\n@_IUofficial'",𝐊𝐄𝐈𝐈 ִֶָ ⑅ | 420
2021-12-02 11:16:48+00:00,"Terima kasih, @arcticmonkeys, karena telah menghabiskan 211 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/pVYjRB5FkL'",kael ⋆·˚ ༘ * 🔭
2021-12-02 11:16:43+00:00,"Terima kasih, Guyon Waton, karena telah menghabiskan 1,004 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/veOKsCAi5G  @GYNWTN_OFFICIAL'",Juju
2021-12-02 11:16:25+00:00,Artis &amp; 5 lagu teratas Taylor Swift kabeh tapi genrene tetep punk \xf0\x9f\x98\x85\n#SpotifyWrapped https://t.co/bAoZQAKwcm',Season 10 Noob
2021-12-02 11:16:08+00:00,Lagu akhir zaman\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9 #SpotifyWrapped \nhttps://t.co/5XgIZ6ZMFO',IVEarya
2021-12-02 11:16:01+00:00,"Untuk podcast terfavorit saya di 2021, @maknatalks @iyaslawrence : terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/fLWJ1VMdHS'",°C
2021-12-02 11:15:47+00:00,"Terima kasih, @justinbieber, karena telah menghabiskan 4,110 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/5k7wfHgNr7'",rolling rolling rolling hills~
2021-12-02 11:15:41+00:00,Saya ucapkan terima kasih kepada abang abang sekalian\xf0\x9f\x96\xa4 #SpotifyWrapped https://t.co/mpatVE6vBA',Hilmi
2021-12-02 11:15:35+00:00,gwe zarang dger lagu #SpotifyWrapped \nhttps://t.co/I1UiFDDMgV',IVEarya
2021-12-02 11:15:27+00:00,HIDUP NO LONGER!! Uda paling pas muterin ini diulang\xe2\x80\x9d sama helfut dan coming home kl lagi skripsi #SpotifyWrapped https://t.co/58Fo94YFRO',CAN✨| 📌NSD | LIMIT 😭
2021-12-02 11:15:05+00:00,Thanku @weareoneEXO\n\n#DONT_FIGHT_THE_FEELING\n#SpotifyWrapped https://t.co/H7kuAWXQE2',EXONOMICS
2021-12-02 11:15:01+00:00,"b""tdi bknnya 90's love #SpotifyWrapped \nhttps://t.co/MeJBhPwtaK""",IVEarya
2021-12-02 11:14:30+00:00,Mirkelam:Ben ne alaka ya #SpotifyWrapped https://t.co/166gMgeIyZ',E.
2021-12-02 11:13:57+00:00,Hasil untuk pasaran Malaysia hari ini adalah :       \n\nResult : 4219\nShio : Kambing\n\nSelamat untuk pemenang...!!!\n#Mataramtogel #togelmalaysia #SpotifyWrapped',Mataramtogel
2021-12-02 11:13:50+00:00,"Terima kasih, @day6official, karena telah menghabiskan 792 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/g9M0aQ2IPR'",hyerago
2021-12-02 11:13:47+00:00,aku jarang dengerin lagu si #SpotifyWrapped https://t.co/or4gEUi4Wm',nia ◡̈
2021-12-02 11:13:33+00:00,"Terimakasih\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\nUntuk podcast terfavorit saya di 2021, M. Quraish Shihab Podcast: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/C43uCU6BEh'",Hani
2021-12-02 11:13:33+00:00,"Terima kasih, @keshimusic, karena telah menghabiskan 1.934 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/i4vlme1uvj'",Bakà
2021-12-02 11:13:27+00:00,"Terima kasih, GANGGA, karena telah menghabiskan 577 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/f3jZdCjKUz\nlov u more mwah xixixixi'",ailoOoveme
2021-12-02 11:13:13+00:00,"Terima kasih, Reality Club, karena telah menghabiskan 1.373 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/rANLCGFaQd'",son
2021-12-02 11:12:44+00:00,Fokus murung selama satu tahun ini #SpotifyWrapped https://t.co/R29wfp4vpt',Rama
2021-12-02 11:12:38+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped \nhttps://t.co/UlDbokIOxd',alin trivena
2021-12-02 11:12:28+00:00,Aura audio 2021 saya. Visualisasikan pengalamanmu mendengarkan di tahun ini dengan #SpotifyWrapped \nhttps://t.co/demxbaWSU0',niarp
2021-12-02 11:12:17+00:00,"Thank you @nctsmtown_dream for spending 2,544 minutes with me this year on @Spotify. You are my #1. #SpotifyWrapped https://t.co/jzR0eC8YzH\ntahun ini emang fall in luv bgt sama 7dream bcs lagu hot sauce beda bgt dari title track mereka selama ini, 1st time listening lgsng suka \xf0\x9f\xa4\x8d'",semihiatus💫
2021-12-02 11:12:13+00:00,"Untuk podcast terfavorit saya di 2021, DESTAnya Siapa?: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/iqo9UCmxdy'",🐈
2021-12-02 11:11:55+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped https://t.co/MQYbIvQwcW',𝔗𝔢𝔪𝔭𝔬𝔯𝔞𝔯𝔶
2021-12-02 11:11:30+00:00,"Terima kasih, JKT48, karena telah menghabiskan 1.512 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3hJ5Iys58D'",Well
2021-12-02 11:11:09+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 1.880 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3PB2cWaA4N'",Evita Resti
2021-12-02 11:10:41+00:00,Sudah tidak diragukan lagi @weareoneEXO #SpotifyWrapped #spotifywrapped2021 https://t.co/AX35obe088',Rosé Rise Risa
2021-12-02 11:10:30+00:00,"Terima kasih, Avicii, karena telah menghabiskan 862 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/xhOtiJuksY'",Umamaa
2021-12-02 11:10:22+00:00,"My #SpotifyWrapped \n\nMurung trs fokus lagi. Terlalu fokus, murung lagi. Capek murung, fokus lagi. Gitu ae terosssss https://t.co/YsjI8AJMql'",Canaria
2021-12-02 11:10:21+00:00,"panjang umur, lancar rezeki dan sehat selalu buat kalian yang tag saya di #SpotifyWrapped kalian. gak banyak orang mau follow sosial media pake akun beneran bahkan ngetag dan share kaya kalian. kalian tau betul cara support artist kecil seperti saya dengan baik \xe2\x9d\xa4\xef\xb8\x8f'",Ray Viera Laxmana
2021-12-02 11:10:09+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 304 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/fqGEfQGBEC'",nas'
2021-12-02 11:10:00+00:00,"Terima kasih, @rexorangecounty, karena telah menghabiskan 2.009 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Due4WFjAuh'",tokoh fiksi
2021-12-02 11:09:40+00:00,"Terima kasih, @TheSeaTheSky, karena telah menghabiskan 305 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/CJyKPJdj9a'",ɐʇʇɐ
2021-12-02 11:09:25+00:00,Trims #SpotifyWrapped sudh mnyatukan ak dengannya',fa
2021-12-02 11:09:24+00:00,Lagu teratas saya di 2021. Kalau kamu? #SpotifyWrapped \nhttps://t.co/urHRrdrD6N',Big Boss
2021-12-02 11:09:05+00:00,Oh acaranya di bali? Asik banget~ ketua nya pak #airlanggahartarto ya? Mantep si #capres lah pak\n\n#SpotifyWrapped #spotifywrapped2021 HALSEY #ShopeeFashionWeek2021 #GMMTV2022 #AksiSuperDamai212 Desember #g20pulihbersama Ayo Disiplin Prokes makinjadi pilihanterbaik https://t.co/YIAFR21kbR',AnilTopik
2021-12-02 11:09:03+00:00,"Terima kasih, @jypetwice, karena telah menghabiskan 6.036 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/pnXJ4DBh5a'",Rin 🍩| O + T = ❤️
2021-12-02 11:09:00+00:00,Tengkyuuu EVE #SpotifyWrapped \nhttps://t.co/jnwzRWTZv0',森羅日下部
2021-12-02 11:09:00+00:00,"Terima kasih, Pamungkas, karena telah menghabiskan 1.745 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/pgmHbpyRqu'",🌻
2021-12-02 11:08:59+00:00,"Terima kasih, TREASURE, karena telah menghabiskan 1.401 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/M66US2dDVk'",anne
2021-12-02 11:08:38+00:00,"Untuk podcast terfavorit saya di 2021, @podcasthoror: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/G6gdcfanQm'",Cinthya
2021-12-02 11:08:18+00:00,Fuhh nasib bb d atas...\n#SpotifyWrapped https://t.co/6drl2ElASx',ᴮᴱㄴㄷ ⁷ 🌱
2021-12-02 11:08:07+00:00,"Terima kasih, @stray_kids kerana meluangkan masa selama 283 minit dengan saya pada tahun ini di @Spotify. Anda #1 saya. #SpotifyWrapped https://t.co/Dke3suSXXp'",인탄 🦋
2021-12-02 11:07:19+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 1.879 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/1dop2hJ1ZA'",niarp
2021-12-02 11:07:07+00:00,Karok wajib lagu Spring #SpotifyWrapped \nhttps://t.co/uViheIZhdY',Hafizz
2021-12-02 11:06:45+00:00,Gedung Cyber #SpotifyWrapped Monas Bu Risma Seperti Dendam\nCek Toko Ini \xf0\x9f\x91\x87\xf0\x9f\x91\x8d https://t.co/KzCtjgecm1',Deni Sofyan
2021-12-02 11:06:17+00:00,"Terima kasih, @yoasobi_staff, karena telah menghabiskan 185 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3WOSGjS0lB'",Mnrizki
2021-12-02 11:05:55+00:00,Jadi kabita #SpotifyWrapped ..\nTapi aku udah gak pake Spotify huhu.\nTerlalu nyaman sama ytb music \xf0\x9f\x99\x83\xf0\x9f\x99\x83\xf0\x9f\x99\x83',dona
2021-12-02 11:05:49+00:00,Setiap tahun #SpotifyWrapped siapa no 1 malaysia mesti kena pertikaikan kenapa bukan yuna yang top streamed. Kenalah paham konsep.',25yearsofsitinurhaliza
2021-12-02 11:05:44+00:00,ya laguku itu itu aja sih.\n #SpotifyWrapped https://t.co/OwIu1JxUBQ',PAKBER
2021-12-02 11:05:22+00:00,"Terima kasih, @day6official, karena telah menghabiskan 2,424 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/FS4oDLOvKt'",may
2021-12-02 11:05:19+00:00,"Terima kasih, Pamungkas, karena telah menghabiskan 3.147 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Gx6Lz7xL71'",Muhammad Hanafi
2021-12-02 11:05:07+00:00,Lagu teratas saya di 2021. Kalau kamu? #SpotifyWrapped \nhttps://t.co/S9qXCNs3fQ',Support Lyodra
2021-12-02 11:04:46+00:00,"@detektifaladin hobbynya paman AHA unik banget yaa, suka nyetir mobil, jadi kapan giliran aku nih pak yng di setirin , hihihi \xe2\x9c\x8c\xef\xb8\x8f\n\n#airlanggahartarto Bu Risma #SpotifyWrapped Seperti Dendam Monas Natuna Dedek https://t.co/E8RmFkQSaS'",Wanda Anjani
2021-12-02 11:04:43+00:00,"on repeat awal tahun, akhir tahun aku on repeat lost stars lagi\xf0\x9f\xa5\xb2 #SpotifyWrapped \nhttps://t.co/obcUSKZXoo'",nyi kunyit🧣
2021-12-02 11:04:40+00:00,"b""Gak tau suka banget sama lagu Zero O'clock \xf0\x9f\x98\xad\xf0\x9f\x98\xad thanks BTS @BTS_twt udah buat lagu ini #SpotifyWrapped https://t.co/1TcAukCOnL""",sis🐣
2021-12-02 11:04:36+00:00,tida disponsori oleh nct iu #SpotifyWrapped https://t.co/NTZjXWETjW',matchalatte
2021-12-02 11:04:35+00:00,"Raat mein random songs sunte hue so jata tha, 24k min listening ho gaya aesa karte \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#SpotifyWrapped'",khush reh NIKHIL
2021-12-02 11:04:17+00:00,"Kalau 2021 adalah sebuah film, inilah soundtrack saya. Kalau kamu? #SpotifyWrapped \nhttps://t.co/6qPiyAyaB9'",Support Lyodra
2021-12-02 11:03:53+00:00,"Terima kasih, Raisa, karena telah menghabiskan 1.805 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/D1hmyMaURF'",Cinnamon
2021-12-02 11:03:45+00:00,"Untuk podcast terfavorit saya di 2021, Podcast Malam Kliwon: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/cDzQoXOON8 \n\n@pod_malamkliwon'",rini
2021-12-02 11:03:41+00:00,"GTerima kasih, DISH//, karena telah menghabiskan 3.441 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/p3pwDFKmGm'",Dev⁷
2021-12-02 11:03:21+00:00,ikutan ah #SpotifyWrapped https://t.co/XIH54jF3Dx',ami
2021-12-02 11:03:11+00:00,"2022 bakal menjelma, harapnya ada sinar dan harapan baharu untuk M&amp;R menempuh perjalanan seni ini. Harap terus kukuh dan gagah berdiri untuk terus berkarya, jika tidak pun untuk kepuasan kalian ianya semata-mata untuk kepuasan diri.\n#spotifywrapped2021\n#spotifywrapped'",Mad & Rissa
2021-12-02 11:03:04+00:00,"Semoga soon, semakin mudah temuin kajian yg update di spotify aamiin!!!!\n\nTo my #1 podcast of 2021, Kajian Ustadz Oemar Mita (Unofficial): thank you for keeping me company on @Spotify all year long! #SpotifyWrapped https://t.co/evfcWl8SUZ'",terima kasih sudah vaksin!
2021-12-02 11:02:52+00:00,Aku gk kenal TXT kok bisa jadi artis teratas yg kudengerin\xf0\x9f\x98\xad btw gk nyangka aku sebucin itu sama lagu D.O\xf0\x9f\xa4\xa3 padahal menurutku seringan dengerin lagu Kai\xf0\x9f\x98\x84#SpotifyWrapped https://t.co/mCFBDvHVNa',shaininglikekrystal
2021-12-02 11:02:50+00:00,"Seenggaknya masih ada Avenged Sevenfold lah ya di top artists tiap tahun, tapi pelan-pelan posisinya turun.\n\nWalaupun di chart top songs semua diborong sama Scandal.\n\n #SpotifyWrapped \nhttps://t.co/hMosLhvBJ9'",W
2021-12-02 11:02:42+00:00,"Terima kasih, @onedirection, karena telah menghabiskan 230 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/HNo5SrUT3j'",Lutfiah SH
2021-12-02 11:02:32+00:00,memang IZONE selalu di hati #SpotifyWrapped https://t.co/jwuqBZd9pL',``Dell¹² \\ kinda ia
2021-12-02 11:01:40+00:00,"Untuk podcast terfavorit saya di 2021, GATEL: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/abEuIz0aOK'",kebin
2021-12-02 11:01:36+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/M5VkAjocXc',Rizka Umami 🦋
2021-12-02 11:01:21+00:00,Pic 1 setuju bgt! Cocok\xf0\x9f\x91\x8d\nPic 2 knp itu dh\xf0\x9f\x98\xad \nPic 3 emg itu yg plg byk didengerin sih\xf0\x9f\x91\x8d\n#SpotifyWrapped #spotifywrapped2021 https://t.co/RPruRVo3aY',Pii ♔
2021-12-02 11:01:19+00:00,@dipadipret Dipooo share #SpotifyWrapped nyaa dongss',d
2021-12-02 11:01:08+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021ArtistWrapped https://t.co/419A33jIKg',djani ardana
2021-12-02 11:00:37+00:00,ga heran sie.. #SpotifyWrapped https://t.co/OGbh99KYmC',ᵔ ᴥ ᵔ
2021-12-02 11:00:33+00:00,"Terima kasih, @tulusm, karena telah menghabiskan 453 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/c3S76q7Wl9'",putri.
2021-12-02 11:00:30+00:00,5 artis teratas 2021 versi saya. Kalau versimu? #SpotifyWrapped \nhttps://t.co/HSz36JaZuB',Support Lyodra
